20110905,20111005,1484,midkap-ind,59,464.66,453.3,SHORT,2.45,16858.27,-3.1248631
20111005,20120105,1558,midkap-ind,60,453.3,471.59,LONG,4.04,28495.84,-8.449148
20120105,20120126,1558,midkap-ind,61,471.59,517.68,SHORT,-9.77,-71808.21,-9.773319
20120201,20120502,1273,midkap-ind,62,520.95,510.62,LONG,-1.98,-13150.11,-2.7814608
20120502,20120801,1273,midkap-ind,63,510.62,500.56,SHORT,1.98,12806.38,-1.4080926
20120801,20120903,1324,midkap-ind,64,500.56,507.22,LONG,1.34,8817.85,-1.7919933
20120903,20121004,1324,midkap-ind,65,507.22,528.8,SHORT,-4.25,-28571.9,-4.3077965
20121004,20130603,1216,midkap-ind,66,528.8,535.75,LONG,1.32,8451.22,-4.362704
20130603,20130801,1216,midkap-ind,67,535.75,552.09,SHORT,-3.04,-19869.47,-3.049935
20130801,20130902,1144,midkap-ind,68,552.09,543.76,LONG,-1.5,-9529.53,-2.9977083
20130902,20131001,1144,midkap-ind,69,543.76,577.31,SHORT,-6.16,-38381.18,-6.169999
20131001,20140124,1011,midkap-ind,70,577.31,628.5,LONG,8.87,51753.1,-1.2315714
20140124,20140214,1011,midkap-ind,71,628.5,640.39,SHORT,-1.89,-12020.8,-1.8918083
20140214,20140502,973,midkap-ind,72,640.39,646.9,LONG,1.02,6334.24,0.0
20140502,20140811,973,midkap-ind,73,646.9,584.73,SHORT,9.62,60491.46,-4.8168144
20140811,20140923,1180,midkap-ind,74,584.73,605.21,LONG,3.51,24166.45,-0.9166599
20140923,20141017,1180,midkap-ind,75,605.21,554.55,SHORT,8.38,59778.84,0.0
20141017,20150504,1396,midkap-ind,76,554.55,757.89,LONG,36.67,283862.69,0.0
20150504,20150605,1396,midkap-ind,77,757.89,727.4,SHORT,4.03,42564.03,-0.35625383
