20130521,20131001,6,nikkei,1,15381.02,14484.72,SHORT,5.83,5377.8,-1.6009357
20131001,20140106,7,nikkei,2,14484.72,15908.88,LONG,9.84,9969.13,-4.359072
20140106,20140207,7,nikkei,3,15908.88,14462.41,SHORT,9.1,10125.29,-1.336174
20140207,20140507,8,nikkei,4,14462.41,14033.45,LONG,-2.96,-3431.67,-3.8185198
20140507,20140704,8,nikkei,5,14033.45,15437.13,SHORT,-10.0,-11229.43,-10.002385
20141001,20150105,6,nikkei,6,16082.25,17408.71,LONG,8.25,7958.77,-9.636339
20150105,20150202,6,nikkei,7,17408.71,17558.04,SHORT,-0.85,-895.96,-2.2231371
20150202,20150501,6,nikkei,8,17558.04,19531.63,LONG,11.25,11841.56,-1.2654572
20150501,20150605,6,nikkei,9,19531.63,20460.9,SHORT,-4.75,-5575.61,-5.315676
