09:03,34.60
09:08,34.48
09:13,34.48
09:18,34.25
09:19,34.25
09:23,34.25
09:28,34.25
09:33,34.07
09:38,34.07
09:43,34.07
09:48,34.085
09:53,34.085
09:58,34.085
10:04,34.085
10:08,34.085
10:13,34.085
10:18,34.085
10:23,34.085
10:28,34.085
10:33,34.085
10:38,34.085
10:44,34.41
10:48,34.40
10:53,34.40
10:58,34.40
11:03,34.40
11:08,34.40
11:13,34.40
11:18,34.40
11:23,34.40
11:28,34.40
11:33,34.40
11:38,34.315
11:43,34.105
11:48,34.105
11:53,34.105
11:58,34.105
12:03,34.105
12:08,34.105
12:13,34.105
12:18,34.235
12:23,34.235
12:28,34.155
12:33,34.155
12:38,34.155
12:43,34.155
12:48,34.225
12:53,34.225
12:58,34.19
13:08,34.18
13:13,34.18
13:18,34.18
13:23,34.18
13:28,34.18
13:33,34.18
13:38,34.18
13:43,34.18
13:48,34.18
13:53,34.18
13:58,34.135
14:03,34.135
14:08,34.135
14:13,34.105
14:18,34.10
14:23,34.10
14:28,34.10
14:33,34.02
14:38,34.02
14:43,34.08
14:48,34.08
14:53,34.14
14:58,34.14
15:03,34.14
15:08,34.14
15:13,34.14
15:18,34.15
15:23,34.15
15:29,34.02
15:33,34.02
15:38,34.02
15:43,34.10
15:49,34.10
15:53,34.02
15:59,34.02
16:03,34.02
16:08,34.02
16:13,33.995
16:19,33.995
16:23,33.995
16:28,33.995
16:33,33.995
16:38,33.995
16:43,33.995
16:48,33.995
16:53,33.995
16:58,33.995
17:03,34.01
17:08,34.01
17:13,34.01
17:18,34.005
17:24,34.115
17:29,33.89
17:35,33.84
